N,K,alpha,eta,elbo,coherence,perplexity,topics,weights
25,4,0.61,0.01,-33603.36328125,0.32072305396246265,,"[['data', 'variable', 'number', 'input', 'neuron', 'entropy', 'training', 'missing', 'analysis', 'size'], ['model', 'one', 'value', 'linear', 'probability', 'gradient', 'let', 'error', 'information', 'prediction'], ['algorithm', 'learning', 'using', 'distribution', 'problem', 'parameter', 'case', 'vector', 'xi', 'given'], ['function', 'set', 'network', 'neural', 'state', 'method', 'result', 'two', 'used', 'also']]","[[0.02503763, 0.0167631, 0.013594858, 0.01174873, 0.01131512, 0.010170351, 0.009305732, 0.009176471, 0.008935188, 0.008930506], [0.048312947, 0.01689347, 0.015095392, 0.0134915, 0.012684565, 0.010532967, 0.010532538, 0.010103174, 0.009992698, 0.00946023], [0.021534372, 0.018363813, 0.016698468, 0.015905175, 0.014793427, 0.012655298, 0.011700237, 0.011386162, 0.011063467, 0.010945326], [0.033284687, 0.024541896, 0.023769645, 0.015746405, 0.015386433, 0.01422671, 0.0125944875, 0.012593973, 0.012248303, 0.0109607205]]"
25,4,0.61,0.31,32079.0390625,0.39881565164785115,,"[['data', 'model', 'algorithm', 'set', 'missing', 'variable', 'error', 'prediction', 'theorem', 'function'], ['model', 'network', 'neuron', 'parameter', 'function', 'distribution', 'activation', 'neural', 'learning', 'weight'], ['function', 'model', 'feature', 'value', 'xi', 'set', 'one', 'method', 'cache', 'variable'], ['state', 'gradient', 'algorithm', 'model', 'hidden', 'data', 'vector', 'entropy', 'using', 'number']]","[[0.009340799, 0.009067506, 0.0077571175, 0.0077427546, 0.0075122467, 0.0056047733, 0.005517123, 0.005301323, 0.0052595716, 0.004945757], [0.012080183, 0.011674097, 0.010400265, 0.008319409, 0.007986286, 0.00687616, 0.0063326303, 0.00600608, 0.0052422676, 0.0050113723], [0.013451172, 0.012015619, 0.009579545, 0.0060363174, 0.005988233, 0.0058186264, 0.0053190524, 0.0052936557, 0.005127295, 0.004844316], [0.009662334, 0.009246793, 0.008806782, 0.008600582, 0.00673086, 0.006048735, 0.0055123316, 0.0055035427, 0.00546002, 0.0053490624]]"
25,4,0.61,0.61,-47143.4296875,0.31548970312554486,,"[['data', 'show', 'method', 'probability', 'xi', 'case', 'matrix', 'parameter', 'activation', 'order'], ['model', 'figure', 'input', 'algorithm', 'entropy', 'size', 'neuron', 'set', 'random', 'state'], ['model', 'feature', 'problem', 'algorithm', 'distribution', 'gradient', 'system', 'used', 'since', 'missing'], ['function', 'network', 'set', 'using', 'learning', 'number', 'state', 'neural', 'variable', 'one']]","[[0.0131692765, 0.009955699, 0.0089672385, 0.007858364, 0.0071704523, 0.0066930978, 0.0061288867, 0.005881421, 0.005790981, 0.0054588798], [0.016404934, 0.012983984, 0.01053653, 0.00988682, 0.009525096, 0.0081357155, 0.0060488977, 0.005763958, 0.0055322596, 0.005445293], [0.023296386, 0.011919741, 0.009405213, 0.008826365, 0.008602883, 0.008292995, 0.0076445197, 0.006768479, 0.006340326, 0.0058341883], [0.02125177, 0.01592575, 0.013857675, 0.01122035, 0.010180774, 0.008840632, 0.007876389, 0.007824572, 0.0075380686, 0.00675896]]"
25,4,0.61,0.9099999999999999,34556.72265625,0.34167899421696923,,"[['function', 'gradient', 'linear', 'algorithm', 'xi', 'set', 'relaxation', 'model', 'problem', 'value'], ['feature', 'state', 'set', 'algorithm', 'number', 'space', 'one', 'sn', 'problem', 'method'], ['model', 'data', 'network', 'neuron', 'parameter', 'function', 'variable', 'using', 'algorithm', 'neural'], ['model', 'network', 'data', 'set', 'variance', 'function', 'using', 'estimator', 'learning', 'cache']]","[[0.017069416, 0.006511232, 0.005501994, 0.0054243593, 0.0054243593, 0.005269092, 0.005191459, 0.004958556, 0.0042598546, 0.0041822204], [0.0135257775, 0.010423946, 0.0072233533, 0.006771834, 0.005909653, 0.0056709363, 0.0055270274, 0.005457172, 0.005231139, 0.005110571], [0.012352187, 0.008931194, 0.00767409, 0.0074650007, 0.006276103, 0.005507776, 0.0048791096, 0.004877082, 0.004794026, 0.0045998716], [0.01810432, 0.009401819, 0.007199863, 0.0060392977, 0.006004808, 0.005765263, 0.005719663, 0.0055801217, 0.0054972246, 0.005297227]]"
25,4,0.61,5.0,34810.14453125,0.34856227439257326,,"[['model', 'data', 'set', 'missing', 'distribution', 'network', 'variable', 'parameter', 'algorithm', 'cache'], ['state', 'algorithm', 'network', 'learning', 'model', 'variance', 'estimator', 'set', 'data', 'input'], ['function', 'relaxation', 'neuron', 'current', 'gradient', 'xi', 'weight', 'synapse', 'rule', 'set'], ['model', 'feature', 'linear', 'method', 'function', 'network', 'one', 'algorithm', 'basis', 'neural']]","[[0.012082802, 0.009771048, 0.007070705, 0.0061343187, 0.00580532, 0.005803979, 0.005612603, 0.005475156, 0.0052132527, 0.004945094], [0.008019272, 0.0058612614, 0.0057998216, 0.00560181, 0.005536367, 0.004885073, 0.004753675, 0.0045482176, 0.004426008, 0.0043636174], [0.021191824, 0.007472997, 0.006906103, 0.006339209, 0.0059990725, 0.0057723154, 0.005772315, 0.005772315, 0.005658936, 0.0056589358], [0.018675106, 0.012446734, 0.008431079, 0.0069559384, 0.006792034, 0.0058086067, 0.005234942, 0.0048251804, 0.0048251804, 0.0048251804]]"
25,4,0.61,10.0,34845.69140625,0.3724471170939394,,"[['model', 'state', 'network', 'cache', 'function', 'language', 'set', 'neural', 'algorithm', 'using'], ['model', 'network', 'entropy', 'function', 'data', 'parameter', 'algorithm', 'distribution', 'learning', 'using'], ['function', 'feature', 'algorithm', 'space', 'method', 'set', 'xi', 'one', 'relaxation', 'variable'], ['data', 'neuron', 'set', 'missing', 'variable', 'model', 'learning', 'problem', 'neural', 'case']]","[[0.02533234, 0.011079686, 0.010245768, 0.007028749, 0.0060963556, 0.006090248, 0.005722594, 0.005629533, 0.0056217965, 0.005343342], [0.010949153, 0.0077492916, 0.0071325176, 0.006986479, 0.006919573, 0.0068423245, 0.005788274, 0.005364568, 0.005362313, 0.005078761], [0.014462146, 0.010536195, 0.006071381, 0.005994401, 0.005840442, 0.005840442, 0.0055325245, 0.0053015854, 0.005147627, 0.004762729], [0.008948797, 0.008147603, 0.006763724, 0.0067637237, 0.006253874, 0.0057440237, 0.0052341735, 0.0051613376, 0.004578652, 0.0045058155]]"
25,4,0.9099999999999999,0.01,-33408.1171875,0.3445047986782165,,"[['algorithm', 'learning', 'problem', 'value', 'feature', 'figure', 'show', 'also', 'following', 'approach'], ['model', 'function', 'variable', 'method', 'number', 'two', 'used', 'xi', 'let', 'estimate'], ['using', 'distribution', 'state', 'set', 'parameter', 'linear', 'case', 'given', 'neuron', 'weight'], ['data', 'one', 'neural', 'result', 'vector', 'probability', 'input', 'use', 'entropy', 'error']]","[[0.023726532, 0.02023101, 0.016298704, 0.014722842, 0.01386065, 0.013757478, 0.012015957, 0.01114215, 0.010620031, 0.010269907], [0.044107873, 0.033153452, 0.015577543, 0.013531397, 0.0126317935, 0.011862296, 0.011733289, 0.011408216, 0.009609208, 0.009116766], [0.01856308, 0.017679773, 0.016358752, 0.014794187, 0.014068609, 0.013272541, 0.013007081, 0.012302586, 0.011342079, 0.010634726], [0.021711644, 0.01678306, 0.016340002, 0.013045714, 0.012783824, 0.012599522, 0.011060576, 0.010465748, 0.010286813, 0.010199018]]"
25,4,0.9099999999999999,0.31,34315.375,0.3544566916036716,,"[['model', 'network', 'distribution', 'vector', 'set', 'learning', 'using', 'neural', 'algorithm', 'data'], ['state', 'learning', 'weight', 'model', 'input', 'algorithm', 'data', 'rate', 'neuron', 'probability'], ['function', 'network', 'relaxation', 'set', 'parameter', 'linear', 'neuron', 'xi', 'algorithm', 'bisubmodular'], ['feature', 'data', 'set', 'variable', 'missing', 'gradient', 'case', 'method', 'problem', 'one']]","[[0.023712188, 0.008488043, 0.0068911477, 0.005767202, 0.005220698, 0.0051664948, 0.0050490797, 0.004992004, 0.004986048, 0.004970647], [0.008481727, 0.006466975, 0.0061074346, 0.00603543, 0.006035401, 0.0053154044, 0.004811531, 0.0045959437, 0.0043086414, 0.00430781], [0.022401307, 0.0076446417, 0.0060770493, 0.005708138, 0.005708138, 0.005615908, 0.005614817, 0.0054314537, 0.0051546013, 0.0045091733], [0.013194435, 0.009886206, 0.009139829, 0.008869141, 0.008652192, 0.0071383445, 0.006440756, 0.0062209317, 0.0060330406, 0.0057852506]]"
25,4,0.9099999999999999,0.61,34524.68359375,0.3911309472492962,,"[['network', 'data', 'missing', 'parameter', 'variable', 'function', 'process', 'model', 'value', 'weight'], ['model', 'function', 'entropy', 'data', 'distribution', 'using', 'cache', 'network', 'linear', 'relaxation'], ['model', 'state', 'input', 'neural', 'learning', 'algorithm', 'network', 'probability', 'neuron', 'rate'], ['feature', 'algorithm', 'set', 'function', 'method', 'one', 'learning', 'convex', 'loss', 'ft']]","[[0.009153638, 0.008381426, 0.0070334487, 0.0064248648, 0.006398767, 0.006341243, 0.0053672115, 0.0051344153, 0.005114244, 0.0050643967], [0.01818454, 0.012499266, 0.007923064, 0.0076319408, 0.006467456, 0.0057388935, 0.0054485304, 0.005011216, 0.00500631, 0.0047935075], [0.013742476, 0.009616733, 0.006178613, 0.006178613, 0.005949405, 0.005108976, 0.0049561705, 0.00465056, 0.0045741573, 0.0045741573], [0.013141259, 0.011634985, 0.008897597, 0.00863536, 0.0062096626, 0.006034275, 0.0059422804, 0.0053206235, 0.0052156616, 0.0047801896]]"
25,4,0.9099999999999999,0.9099999999999999,34742.90625,0.3699313624531133,,"[['model', 'data', 'distribution', 'entropy', 'network', 'using', 'variable', 'missing', 'cache', 'set'], ['function', 'algorithm', 'network', 'learning', 'set', 'parameter', 'xi', 'relaxation', 'problem', 'convex'], ['feature', 'state', 'function', 'network', 'algorithm', 'model', 'neuron', 'one', 'set', 'space'], ['function', 'value', 'set', 'linear', 'rate', 'input', 'model', 'learning', 'rule', 'current']]","[[0.023900606, 0.012305601, 0.008244072, 0.007130428, 0.006540851, 0.0060822917, 0.005230681, 0.0051651723, 0.0049031386, 0.004706613], [0.014858293, 0.00979089, 0.0074693356, 0.006351819, 0.005840695, 0.0058390847, 0.005770489, 0.0056614615, 0.005593, 0.0054221856], [0.010735819, 0.008788706, 0.006121705, 0.0059837434, 0.0056720376, 0.005667705, 0.005424066, 0.005283874, 0.004350622, 0.0042727543], [0.010298546, 0.008760287, 0.007635676, 0.005691887, 0.0056191743, 0.00561125, 0.005523571, 0.005520844, 0.0050997958, 0.0046917256]]"
25,4,0.9099999999999999,5.0,34532.79296875,0.3965077740223584,,"[['model', 'input', 'function', 'rate', 'prediction', 'neural', 'network', 'rule', 'weight', 'learning'], ['algorithm', 'set', 'gradient', 'data', 'sn', 'entropy', 'space', 'case', 'sample', 'estimator'], ['feature', 'state', 'network', 'data', 'set', 'model', 'variable', 'parameter', 'one', 'number'], ['model', 'function', 'distribution', 'network', 'neuron', 'learning', 'cache', 'neural', 'xi', 'set']]","[[0.0139843, 0.009116716, 0.008913901, 0.0067843334, 0.0066829245, 0.0062772925, 0.005770253, 0.005668846, 0.005668845, 0.005567437], [0.010178188, 0.007150441, 0.0069542867, 0.0063100117, 0.0055403407, 0.0054462664, 0.005388097, 0.0050027873, 0.00486498, 0.004856094], [0.009906865, 0.007492828, 0.007427525, 0.007089596, 0.0069634328, 0.00631378, 0.0061149593, 0.0058612893, 0.005060259, 0.0050119706], [0.017654357, 0.013573066, 0.0068771876, 0.005346701, 0.0052191606, 0.005155391, 0.0049003093, 0.004645229, 0.0045814584, 0.004390148]]"
25,4,0.9099999999999999,10.0,34594.4609375,0.31986694713067826,,"[['model', 'data', 'set', 'algorithm', 'function', 'entropy', 'distribution', 'variance', 'learning', 'using'], ['feature', 'state', 'model', 'one', 'tree', 'transition', 'network', 'harmony', 'function', 'method'], ['model', 'network', 'algorithm', 'learning', 'function', 'parameter', 'set', 'cache', 'number', 'vector'], ['function', 'neuron', 'data', 'variable', 'model', 'relaxation', 'missing', 'xi', 'rate', 'process']]","[[0.012273462, 0.0073860018, 0.007060426, 0.006837566, 0.005767587, 0.005616385, 0.005373642, 0.00494818, 0.0047629857, 0.0046093594], [0.017240074, 0.01386506, 0.0072400314, 0.0069900295, 0.0067400285, 0.0066150283, 0.0064900275, 0.006115026, 0.005615024, 0.005490023], [0.01296936, 0.0075549847, 0.0073424713, 0.006602427, 0.0063785496, 0.005485006, 0.0054176166, 0.0052154954, 0.0045920084, 0.004590967], [0.015013703, 0.00910115, 0.008151786, 0.0075997356, 0.006621537, 0.0061179413, 0.0057541733, 0.005752093, 0.005666145, 0.005576506]]"
25,4,5.0,0.01,-33718.1328125,0.3269956452731966,,"[['one', 'set', 'feature', 'vector', 'input', 'let', 'missing', 'matrix', 'ie', 'size'], ['model', 'algorithm', 'learning', 'using', 'method', 'figure', 'number', 'linear', 'result', 'two'], ['function', 'distribution', 'used', 'variable', 'gradient', 'entropy', 'time', 'error', 'system', 'rate'], ['network', 'data', 'state', 'neural', 'value', 'parameter', 'case', 'given', 'weight', 'set']]","[[0.01788229, 0.015749155, 0.015049735, 0.0136136245, 0.012659802, 0.011145737, 0.010484441, 0.01018748, 0.010005961, 0.009626685], [0.040934, 0.020601308, 0.017564325, 0.015971078, 0.012557657, 0.011948709, 0.011722896, 0.011414317, 0.011116513, 0.011113053], [0.03739446, 0.018489616, 0.013232725, 0.013089078, 0.010838803, 0.010656087, 0.010560776, 0.010560734, 0.010559052, 0.010377999], [0.022038009, 0.020404084, 0.014785657, 0.014625093, 0.0134288175, 0.012713706, 0.011754127, 0.011116375, 0.009610457, 0.009519183]]"
25,4,5.0,0.31,33908.765625,0.38338140331651327,,"[['function', 'gradient', 'algorithm', 'model', 'relaxation', 'network', 'rate', 'rule', 'set', 'xi'], ['state', 'network', 'parameter', 'model', 'neuron', 'neural', 'function', 'training', 'transition', 'set'], ['model', 'network', 'entropy', 'data', 'distribution', 'neural', 'learning', 'algorithm', 'using', 'cache'], ['feature', 'variable', 'function', 'data', 'value', 'set', 'method', 'missing', 'problem', 'algorithm']]","[[0.017446665, 0.006817359, 0.006710839, 0.0066724652, 0.0058743358, 0.005766161, 0.0056068664, 0.005605515, 0.0054574744, 0.005395531], [0.011360963, 0.008737636, 0.0078051835, 0.0072970013, 0.0071531, 0.0062422566, 0.0061211586, 0.006030718, 0.005294491, 0.005112364], [0.022400143, 0.0074329134, 0.0073923212, 0.007186805, 0.0068490314, 0.0058663813, 0.005861734, 0.005820454, 0.0054884222, 0.005219157], [0.009743513, 0.007736928, 0.0074578812, 0.0074007898, 0.0067734616, 0.0065243146, 0.006240773, 0.0059667653, 0.005187207, 0.0046568653]]"
25,4,5.0,0.61,32672.64453125,0.384166229154009,,"[['function', 'variable', 'data', 'value', 'xi', 'missing', 'network', 'set', 'linear', 'problem'], ['feature', 'algorithm', 'set', 'gradient', 'one', 'method', 'function', 'sn', 'space', 'eq'], ['network', 'learning', 'algorithm', 'function', 'parameter', 'set', 'variance', 'estimator', 'data', 'using'], ['model', 'state', 'distribution', 'cache', 'network', 'process', 'neural', 'data', 'parameter', 'language']]","[[0.0150591275, 0.008464694, 0.0077124536, 0.007141215, 0.0066991225, 0.006424644, 0.0056793517, 0.005147518, 0.004920457, 0.0048872423], [0.011361919, 0.009316942, 0.006535228, 0.00620774, 0.005962481, 0.005798678, 0.0056354357, 0.0048176325, 0.004326417, 0.0040806183], [0.007824074, 0.0077661453, 0.0073246327, 0.006652034, 0.0060216654, 0.0060195313, 0.0056859856, 0.005573341, 0.005568258, 0.0052040336], [0.03306219, 0.010561617, 0.009383758, 0.006796767, 0.006525262, 0.006325728, 0.0058370815, 0.00563265, 0.0055553126, 0.0055261725]]"
25,4,5.0,0.9099999999999999,34554.33203125,0.34600017498051183,,"[['model', 'feature', 'linear', 'function', 'distribution', 'network', 'value', 'method', 'cache', 'one'], ['algorithm', 'data', 'missing', 'set', 'variable', 'problem', 'case', 'theorem', 'convex', 'sn'], ['function', 'network', 'parameter', 'neuron', 'model', 'set', 'relaxation', 'gradient', 'neural', 'xi'], ['state', 'network', 'variance', 'data', 'estimator', 'model', 'learning', 'using', 'independent', 'entropy']]","[[0.024353359, 0.009923902, 0.0066573266, 0.006179612, 0.0060254936, 0.0060077445, 0.0057358495, 0.005591573, 0.0053117345, 0.0052355872], [0.011514351, 0.008473203, 0.00759287, 0.00751284, 0.006472447, 0.0063123866, 0.005352024, 0.005111933, 0.004871843, 0.0047918125], [0.017414656, 0.0066835647, 0.00628863, 0.0060852407, 0.0058548297, 0.0052724876, 0.005254272, 0.0049234754, 0.004563612, 0.0043899873], [0.009900301, 0.0066241683, 0.0062146517, 0.0061327484, 0.0059689423, 0.005968942, 0.0056413286, 0.004986102, 0.004822295, 0.004822295]]"
25,4,5.0,5.0,34615.1875,0.38765598315160105,,"[['function', 'feature', 'xi', 'set', 'one', 'network', 'problem', 'relaxation', 'variable', 'case'], ['model', 'state', 'algorithm', 'distribution', 'function', 'parameter', 'learning', 'process', 'hidden', 'matrix'], ['model', 'network', 'data', 'function', 'using', 'neural', 'linear', 'variable', 'set', 'missing'], ['algorithm', 'set', 'function', 'space', 'sn', 'learning', 'independent', 'theorem', 'probability', 'error']]","[[0.012673584, 0.010936878, 0.0070367395, 0.006300107, 0.0056944587, 0.0053791227, 0.0053510773, 0.0052231173, 0.004697073, 0.004640003], [0.014584623, 0.008106526, 0.0072124987, 0.0065427916, 0.0061699627, 0.005127955, 0.005127398, 0.0049790577, 0.004904523, 0.004681066], [0.018058803, 0.011063917, 0.010526042, 0.0064557763, 0.006365117, 0.006141378, 0.005918012, 0.0055980654, 0.005200417, 0.0050961035], [0.010668433, 0.007515752, 0.0062953606, 0.0059902626, 0.0056851646, 0.005685164, 0.005278366, 0.005278366, 0.005176667, 0.005074968]]"
25,4,5.0,10.0,34688.31640625,0.36830269702475776,,"[['function', 'algorithm', 'xi', 'set', 'learning', 'weight', 'relaxation', 'space', 'problem', 'value'], ['network', 'model', 'neural', 'vector', 'using', 'data', 'gradient', 'function', 'parameter', 'algorithm'], ['model', 'data', 'feature', 'distribution', 'variable', 'set', 'one', 'eq', 'cache', 'method'], ['state', 'function', 'algorithm', 'set', 'transition', 'linear', 'ft', 'value', 'model', 'variance']]","[[0.014266836, 0.008311355, 0.0080666095, 0.0070060436, 0.006353388, 0.006027061, 0.005374405, 0.005211241, 0.005048078, 0.0049664956], [0.013386369, 0.011713492, 0.0068588834, 0.0063095614, 0.006237658, 0.00596521, 0.0054844026, 0.005272241, 0.005071943, 0.004924518], [0.018013865, 0.008617817, 0.008322343, 0.0076723034, 0.0053085173, 0.005072139, 0.004894855, 0.00483576, 0.004422098, 0.004244814], [0.018903736, 0.011022296, 0.00830834, 0.008177926, 0.007745529, 0.0074436944, 0.0065177903, 0.006512454, 0.006388392, 0.005978683]]"
25,4,10.0,0.01,-33875.4765625,0.3166401328055951,,"[['model', 'function', 'one', 'state', 'linear', 'used', 'probability', 'xi', 'entropy', 'error'], ['data', 'variable', 'problem', 'neural', 'value', 'feature', 'number', 'two', 'neuron', 'also'], ['network', 'algorithm', 'set', 'figure', 'case', 'result', 'method', 'given', 'following', 'weight'], ['learning', 'using', 'distribution', 'show', 'input', 'use', 'approach', 'system', 'estimate', 'ie']]","[[0.042314515, 0.027872108, 0.0147777, 0.014006881, 0.011808614, 0.011255464, 0.011100644, 0.010915709, 0.009061051, 0.008969001], [0.02755135, 0.01845239, 0.01779524, 0.017766416, 0.016318332, 0.015352444, 0.014959512, 0.014186192, 0.012108812, 0.011784494], [0.02281652, 0.022403853, 0.015308574, 0.012997659, 0.01217344, 0.012078873, 0.011952287, 0.011512808, 0.010027224, 0.009946129], [0.01989971, 0.018090187, 0.017034799, 0.011819306, 0.011478025, 0.010101173, 0.010050606, 0.009841183, 0.009584084, 0.009067436]]"
25,4,10.0,0.31,33586.0390625,0.38271033754353034,,"[['function', 'set', 'algorithm', 'variable', 'feature', 'data', 'xi', 'problem', 'method', 'missing'], ['model', 'network', 'state', 'parameter', 'neural', 'cache', 'using', 'function', 'learning', 'language'], ['model', 'distribution', 'neuron', 'gradient', 'gaussian', 'independent', 'process', 'data', 'function', 'variance'], ['weight', 'learning', 'network', 'data', 'model', 'algorithm', 'entropy', 'vector', 'using', 'normalized']]","[[0.01365554, 0.008570531, 0.008246775, 0.007671092, 0.007364091, 0.006288193, 0.0059808786, 0.005170385, 0.0050666183, 0.0050629163], [0.024683384, 0.013571705, 0.010749302, 0.0077300454, 0.006424192, 0.0062319716, 0.0058509796, 0.0054670307, 0.005429536, 0.0053997086], [0.01387429, 0.0077558234, 0.006380642, 0.005732317, 0.005450657, 0.00505328, 0.0048957383, 0.0048123114, 0.0047439774, 0.004592308], [0.008927884, 0.007922066, 0.0070195594, 0.0063155857, 0.0059136744, 0.0059064445, 0.0058146943, 0.0054118447, 0.005411559, 0.00521214]]"
25,4,10.0,0.61,34751.5234375,0.3994507484873143,,"[['feature', 'gradient', 'model', 'one', 'data', 'method', 'entropy', 'algorithm', 'using', 'vector'], ['algorithm', 'set', 'data', 'variable', 'function', 'missing', 'value', 'problem', 'estimate', 'case'], ['model', 'function', 'state', 'distribution', 'probability', 'prediction', 'relaxation', 'data', 'set', 'linear'], ['model', 'network', 'neuron', 'learning', 'weight', 'function', 'neural', 'input', 'cache', 'parameter']]","[[0.012643388, 0.0067821606, 0.006558349, 0.005808075, 0.005653284, 0.0056452476, 0.005167263, 0.005149835, 0.0049068504, 0.004827518], [0.009057791, 0.008436703, 0.008091336, 0.00706119, 0.006512684, 0.0065101143, 0.005619631, 0.005344315, 0.004862927, 0.0046572974], [0.01971918, 0.015285392, 0.009938168, 0.006090999, 0.0056721834, 0.005589784, 0.0055075046, 0.005086258, 0.005083571, 0.0050057513], [0.014772168, 0.012913693, 0.008764884, 0.0080550155, 0.007981362, 0.0074322335, 0.0065685976, 0.0061794273, 0.0060226806, 0.005943537]]"
25,4,10.0,0.9099999999999999,34606.6640625,0.3976413597541726,,"[['feature', 'data', 'set', 'algorithm', 'variable', 'theorem', 'one', 'missing', 'function', 'space'], ['model', 'data', 'gradient', 'estimator', 'set', 'algorithm', 'variance', 'vector', 'using', 'problem'], ['state', 'model', 'network', 'function', 'parameter', 'number', 'transition', 'distribution', 'linear', 'matrix'], ['model', 'function', 'neuron', 'network', 'learning', 'neural', 'input', 'weight', 'algorithm', 'cache']]","[[0.012638374, 0.0089722155, 0.008330953, 0.008330796, 0.007414988, 0.006590089, 0.005947696, 0.005947579, 0.0057648714, 0.0054892944], [0.0068018963, 0.006530891, 0.005891356, 0.0057474207, 0.00545955, 0.0053156144, 0.0053156144, 0.0049557756, 0.004947415, 0.004882222], [0.0138844745, 0.013332374, 0.0094676865, 0.008731556, 0.008547523, 0.005879048, 0.0056029987, 0.0051429165, 0.0047748513, 0.0047748513], [0.017438844, 0.013328713, 0.0073737055, 0.0073023317, 0.007016071, 0.006574657, 0.00612827, 0.005537619, 0.0052305474, 0.0048518474]]"
25,4,10.0,5.0,34876.53515625,0.37078997338956843,,"[['state', 'function', 'weight', 'neuron', 'model', 'learning', 'value', 'algorithm', 'current', 'neural'], ['model', 'distribution', 'set', 'algorithm', 'gradient', 'function', 'data', 'problem', 'learning', 'prediction'], ['model', 'network', 'data', 'using', 'neural', 'missing', 'set', 'cache', 'vector', 'parameter'], ['function', 'feature', 'eq', 'algorithm', 'relaxation', 'set', 'one', 'xi', 'rate', 'space']]","[[0.01280666, 0.010931006, 0.0075064343, 0.006765398, 0.0066847648, 0.0066046505, 0.0061943806, 0.0053796046, 0.0052161124, 0.0049711694], [0.011736456, 0.008053222, 0.00707983, 0.006661451, 0.005828447, 0.0054805633, 0.0052031637, 0.0046463665, 0.0046454202, 0.004577683], [0.017848723, 0.012551838, 0.012076897, 0.0066445065, 0.0054899678, 0.005286511, 0.0052184137, 0.0050827987, 0.005014889, 0.004674793], [0.014369543, 0.013483131, 0.00708128, 0.0069827903, 0.0064903395, 0.00619487, 0.0058994005, 0.0058009103, 0.0053084595, 0.00520997]]"
