N,K,alpha,eta,elbo,coherence,perplexity,topics,weights
25,7,5.0,0.61,34818.7109375,0.4088878898739959,,"[['function', 'algorithm', 'relaxation', 'set', 'xi', 'convex', 'loss', 'ft', 'let', 'bisubmodular'], ['entropy', 'data', 'vector', 'network', 'normalized', 'model', 'mse', 'algorithm', 'using', 'basis'], ['model', 'state', 'distribution', 'process', 'gaussian', 'parameter', 'transition', 'hidden', 'entropy', 'number'], ['feature', 'algorithm', 'space', 'sn', 'one', 'eq', 'set', 'method', 'score', 'ksu'], ['data', 'model', 'missing', 'set', 'variable', 'problem', 'neural', 'variance', 'error', 'estimate'], ['gradient', 'weight', 'harmony', 'tree', 'gate', 'network', 'current', 'synapse', 'tunneling', 'floating'], ['model', 'network', 'function', 'neuron', 'cache', 'parameter', 'learning', 'neural', 'language', 'rate']]","[[0.0310119, 0.0126971435, 0.010679397, 0.009181344, 0.008726475, 0.008411947, 0.008411946, 0.008088025, 0.007991257, 0.007926065], [0.008482616, 0.008336193, 0.007896919, 0.007750494, 0.007604069, 0.0074576456, 0.0074576456, 0.007018372, 0.0070183715, 0.0067255227], [0.020519087, 0.015035292, 0.011801257, 0.008989053, 0.008004782, 0.0074423403, 0.0074423403, 0.0064580697, 0.005895628, 0.005755018], [0.021673098, 0.009654616, 0.008256224, 0.00822008, 0.0077568046, 0.0075869975, 0.007289987, 0.007280363, 0.0067956434, 0.0064791017], [0.011768521, 0.010681211, 0.009775934, 0.007949831, 0.007868725, 0.0059567834, 0.005864606, 0.0056988266, 0.0056968615, 0.005515931], [0.011948476, 0.011948476, 0.011258563, 0.0110285925, 0.010108711, 0.00987874, 0.009648769, 0.009648768, 0.008958857, 0.008728886], [0.018386448, 0.011230127, 0.010487517, 0.0098254, 0.00753964, 0.0066844244, 0.0061078644, 0.006105704, 0.0057942537, 0.0057445318]]"
25,7,5.0,0.9099999999999999,34579.1171875,0.4073856848628062,,"[['model', 'state', 'transition', 'hidden', 'linear', 'measurement', 'network', 'neural', 'time', 'sequence'], ['model', 'function', 'cache', 'relaxation', 'language', 'xi', 'bisubmodular', 'rate', 'using', 'static'], ['function', 'network', 'constraint', 'value', 'parameter', 'linear', 'problem', 'state', 'learning', 'set'], ['feature', 'data', 'variable', 'gradient', 'set', 'model', 'method', 'missing', 'one', 'problem'], ['model', 'entropy', 'estimator', 'variance', 'data', 'distribution', 'sample', 'mse', 'normalized', 'estimate'], ['algorithm', 'function', 'space', 'probability', 'set', 'distribution', 'bound', 'sn', 'let', 'log'], ['network', 'neuron', 'weight', 'current', 'function', 'synapse', 'harmony', 'tree', 'gate', 'voltage']]","[[0.031011624, 0.027591921, 0.012691769, 0.0109819155, 0.009760591, 0.009027797, 0.009027797, 0.009027797, 0.008539268, 0.008050738], [0.018624807, 0.015213147, 0.008639621, 0.007601698, 0.00679436, 0.0059869285, 0.00564111, 0.0056409747, 0.0055157375, 0.0051786853], [0.010295932, 0.010005626, 0.009715317, 0.009570163, 0.008989546, 0.008118623, 0.008118623, 0.007392853, 0.0069573903, 0.0069573903], [0.015126567, 0.009549938, 0.007657866, 0.0075582843, 0.0069607873, 0.0068612047, 0.0065624574, 0.006263709, 0.006164126, 0.005467047], [0.015602266, 0.015299893, 0.011483788, 0.010812266, 0.010536563, 0.008864776, 0.008524321, 0.0077644386, 0.0077243014, 0.0067051444], [0.011740572, 0.010048916, 0.0073518595, 0.0063171703, 0.0062415847, 0.0061347065, 0.006055876, 0.005854747, 0.005675601, 0.0056685642], [0.015833262, 0.014028031, 0.013916796, 0.011025837, 0.010825806, 0.01022323, 0.009821928, 0.0096212765, 0.009019322, 0.00881867]]"
25,7,5.0,5.0,35363.62890625,0.39485590469926773,,"[['function', 'feature', 'relaxation', 'xi', 'method', 'process', 'one', 'bisubmodular', 'eq', 'set'], ['algorithm', 'function', 'set', 'loss', 'ft', 'variance', 'bound', 'convex', 'estimate', 'prediction'], ['neuron', 'data', 'entropy', 'rate', 'using', 'mse', 'normalized', 'network', 'input', 'estimator'], ['state', 'transition', 'function', 'hidden', 'linear', 'model', 'constraint', 'value', 'learning', 'policy'], ['model', 'network', 'neural', 'gradient', 'harmony', 'tree', 'linear', 'system', 'equation', 'function'], ['model', 'network', 'parameter', 'distribution', 'cache', 'learning', 'vector', 'language', 'data', 'number'], ['data', 'algorithm', 'missing', 'variable', 'theorem', 'sn', 'space', 'set', 'ry', 'ksu']]","[[0.014889255, 0.014466583, 0.0070697884, 0.005801766, 0.0055904295, 0.0054847607, 0.005379092, 0.0051677553, 0.00485075, 0.00485075], [0.015248459, 0.014319956, 0.012238196, 0.009960086, 0.0090537155, 0.008515365, 0.008172597, 0.007682963, 0.007639846, 0.007132968], [0.013110665, 0.008200161, 0.007809389, 0.0072792605, 0.0071439673, 0.0067491336, 0.0066166013, 0.0066165985, 0.0063510905, 0.0060854913], [0.026536042, 0.010294057, 0.009246187, 0.008896898, 0.008023672, 0.008023672, 0.0078490265, 0.0078490265, 0.007674381, 0.0069758007], [0.021103498, 0.01450553, 0.009392104, 0.008567358, 0.008072511, 0.007907562, 0.007742611, 0.0074127135, 0.0065879677, 0.0062580686], [0.025638875, 0.0104250945, 0.008669658, 0.007499367, 0.0073043182, 0.0065241237, 0.0064266003, 0.0057439306, 0.0056464057, 0.0056464057], [0.01273572, 0.0089790495, 0.008711139, 0.007369297, 0.007368978, 0.007100652, 0.006966771, 0.0065643294, 0.0056248554, 0.005490692]]"
25,7,5.0,10.0,35403.9140625,0.40675837456414893,,"[['model', 'data', 'missing', 'variable', 'distribution', 'independent', 'entropy', 'ry', 'analysis', 'rx'], ['function', 'relaxation', 'xi', 'rate', 'process', 'bisubmodular', 'input', 'model', 'gaussian', 'neuron'], ['feature', 'network', 'parameter', 'vector', 'method', 'one', 'function', 'algorithm', 'tree', 'set'], ['function', 'value', 'linear', 'current', 'gate', 'weight', 'synapse', 'state', 'policy', 'tunneling'], ['model', 'algorithm', 'set', 'cache', 'network', 'learning', 'neural', 'distribution', 'using', 'space'], ['state', 'estimator', 'variance', 'entropy', 'data', 'transition', 'mse', 'normalized', 'model', 'hidden'], ['neuron', 'gradient', 'activation', 'neural', 'circuit', 'chip', 'impulse', 'network', 'weight', 'learning']]","[[0.015322116, 0.014951477, 0.007967248, 0.007843456, 0.007346735, 0.005850186, 0.0052308985, 0.0052250675, 0.005103257, 0.0048511336], [0.021278828, 0.010325881, 0.008474678, 0.008011877, 0.007549076, 0.007549076, 0.007549075, 0.0063149408, 0.006006407, 0.00585214], [0.016837398, 0.012262939, 0.0076884776, 0.007019046, 0.0069074742, 0.0064611854, 0.0061264685, 0.005903324, 0.005903324, 0.0054570357], [0.017783942, 0.011610917, 0.008524157, 0.007979435, 0.007979435, 0.00797942, 0.0076162782, 0.0074346913, 0.0072531225, 0.0070715444], [0.019401956, 0.0091982335, 0.0076220497, 0.0062117795, 0.0057969936, 0.005133338, 0.0050503807, 0.0049674236, 0.0048844665, 0.0048844665], [0.016812664, 0.011575419, 0.011099306, 0.009194854, 0.008877445, 0.008083923, 0.008083923, 0.007925219, 0.0072904006, 0.0069729914], [0.015845833, 0.0115604745, 0.0115604745, 0.010060598, 0.009203525, 0.009203525, 0.008989258, 0.008346454, 0.008346454, 0.008132187]]"
25,7,10.0,0.01,-61398.3359375,0.3488135712753796,,"[['algorithm', 'one', 'problem', 'figure', 'linear', 'probability', 'gradient', 'training', 'term', 'variance'], ['distribution', 'xi', 'process', 'rule', 'constraint', 'example', 'approximation', 'weight', 'binary', 'defined'], ['model', 'function', 'set', 'learning', 'state', 'value', 'parameter', 'feature', 'show', 'input'], ['network', 'vector', 'also', 'system', 'time', 'analysis', 'space', 'work', 'paper', 'second'], ['variable', 'result', 'following', 'estimate', 'missing', 'first', 'independent', 'mean', 'hidden', 'given'], ['using', 'neural', 'number', 'neuron', 'approach', 'entropy', 'information', 'matrix', 'prediction', 'let'], ['data', 'case', 'eq', 'since', 'point', 'order', 'new', 'random', 'dimension', 'used']]","[[0.03912475, 0.026994893, 0.026863638, 0.02267924, 0.021682143, 0.020382911, 0.016946953, 0.015357219, 0.014045326, 0.013770036], [0.032652427, 0.022723507, 0.018003868, 0.016178649, 0.014422375, 0.01433696, 0.01408236, 0.013935689, 0.01375566, 0.012113632], [0.060120545, 0.040251106, 0.031807534, 0.025795868, 0.02067894, 0.018775495, 0.017775992, 0.017674612, 0.015059407, 0.014882064], [0.044296023, 0.02298724, 0.020418394, 0.018340724, 0.018295608, 0.016233597, 0.015584466, 0.0152968485, 0.0130451815, 0.012092684], [0.029605774, 0.02275684, 0.01887603, 0.017333405, 0.017187776, 0.017000234, 0.013759293, 0.013742022, 0.012920059, 0.011101057], [0.031528473, 0.02755385, 0.02304228, 0.019303404, 0.017643832, 0.017357832, 0.016737076, 0.016140208, 0.015585968, 0.014041442], [0.04036598, 0.020643797, 0.0141109275, 0.0132659, 0.013264716, 0.011542151, 0.011423789, 0.011286778, 0.0111354515, 0.010410979]]"
25,7,10.0,0.31,33794.05078125,0.4529949461583329,,"[['feature', 'set', 'algorithm', 'method', 'ft', 'function', 'convex', 'optimization', 'one', 'problem'], ['state', 'data', 'model', 'variable', 'missing', 'gradient', 'transition', 'tree', 'harmony', 'set'], ['neuron', 'activation', 'process', 'neural', 'circuit', 'learning', 'chip', 'function', 'impulse', 'network'], ['model', 'network', 'linear', 'function', 'parameter', 'state', 'error', 'value', 'neural', 'policy'], ['function', 'algorithm', 'relaxation', 'xi', 'set', 'theorem', 'space', 'sn', 'let', 'probability'], ['model', 'entropy', 'data', 'algorithm', 'vector', 'estimator', 'variance', 'independent', 'using', 'distribution'], ['model', 'cache', 'input', 'learning', 'language', 'weight', 'current', 'rate', 'network', 'neuron']]","[[0.021308467, 0.009175161, 0.008603897, 0.008597442, 0.00795768, 0.0073856483, 0.00722524, 0.0068929833, 0.006778159, 0.0067442595], [0.014424868, 0.011785598, 0.009550763, 0.008497329, 0.008235565, 0.0069267447, 0.00688792, 0.006403217, 0.006403217, 0.006010571], [0.013736798, 0.009149649, 0.008279874, 0.0074513084, 0.007388561, 0.0072576664, 0.007235327, 0.0071575744, 0.0070668305, 0.006579857], [0.018646702, 0.016661998, 0.015819531, 0.012863942, 0.011583168, 0.0091923, 0.009183383, 0.008978629, 0.008890587, 0.0073553165], [0.021494873, 0.011711254, 0.008843566, 0.00810985, 0.007994153, 0.007859107, 0.007814615, 0.0075021153, 0.0068635033, 0.006715627], [0.012559951, 0.009428173, 0.008643766, 0.0070889173, 0.006899977, 0.006877634, 0.006784192, 0.006120579, 0.0059555797, 0.0056895115], [0.022766536, 0.009292658, 0.008600133, 0.007613851, 0.0073080896, 0.006949741, 0.0067188535, 0.0065638567, 0.0061137597, 0.0058196476]]"
25,7,10.0,0.61,34628.90625,0.40853222274847034,,"[['model', 'state', 'cache', 'language', 'hidden', 'transition', 'learning', 'rate', 'number', 'static'], ['model', 'network', 'function', 'neural', 'parameter', 'prediction', 'training', 'data', 'linear', 'set'], ['feature', 'method', 'one', 'process', 'eq', 'score', 'distribution', 'gaussian', 'region', 'selection'], ['data', 'theorem', 'missing', 'algorithm', 'variable', 'sn', 'space', 'set', 'gate', 'weight'], ['function', 'gradient', 'algorithm', 'relaxation', 'convex', 'network', 'vector', 'xi', 'set', 'ft'], ['model', 'entropy', 'estimator', 'variance', 'data', 'distribution', 'sample', 'mse', 'normalized', 'estimate'], ['function', 'neuron', 'value', 'constraint', 'linear', 'problem', 'activation', 'state', 'learning', 'xi']]","[[0.027150035, 0.01497002, 0.010490014, 0.008530011, 0.0074100103, 0.007130009, 0.006990009, 0.0068500084, 0.006290009, 0.006290009], [0.014228431, 0.012364235, 0.00982248, 0.008614471, 0.008478888, 0.008219957, 0.0061112177, 0.0059258617, 0.005489635, 0.005225062], [0.024330309, 0.008340325, 0.008162659, 0.008162659, 0.007984993, 0.007629659, 0.0070966594, 0.006741326, 0.006208327, 0.006208326], [0.010998841, 0.009135808, 0.008261569, 0.008177825, 0.0075285933, 0.0072386386, 0.0071277833, 0.0063676178, 0.0055892104, 0.005366003], [0.017351434, 0.010202608, 0.009691978, 0.0067303213, 0.006423943, 0.0063218167, 0.0063218167, 0.0061175646, 0.006015439, 0.005606935], [0.01554514, 0.015240137, 0.0111226, 0.010817597, 0.010512595, 0.008835079, 0.008530077, 0.0077675697, 0.0076150685, 0.00670006], [0.011344192, 0.010492626, 0.009782989, 0.009357208, 0.008079861, 0.007654078, 0.007654078, 0.0072282963, 0.006802514, 0.0066605867]]"
25,7,10.0,0.9099999999999999,35374.609375,0.38515163471104513,,"[['input', 'parameter', 'network', 'weight', 'function', 'current', 'rate', 'neuron', 'model', 'gate'], ['model', 'linear', 'function', 'value', 'state', 'network', 'distribution', 'neural', 'error', 'entropy'], ['state', 'data', 'model', 'process', 'variable', 'missing', 'gradient', 'transition', 'set', 'distribution'], ['feature', 'function', 'algorithm', 'relaxation', 'set', 'xi', 'one', 'space', 'sn', 'method'], ['model', 'cache', 'neuron', 'network', 'language', 'neural', 'static', 'component', 'artifact', 'impulse'], ['algorithm', 'data', 'set', 'estimator', 'variance', 'vector', 'using', 'problem', 'entropy', 'learning'], ['function', 'algorithm', 'network', 'ft', 'harmony', 'tree', 'activation', 'weight', 'xt', 'learning']]","[[0.011174486, 0.011174486, 0.010375593, 0.00973648, 0.008777809, 0.008138696, 0.007819139, 0.007499582, 0.0070202476, 0.007020247], [0.030566357, 0.014406831, 0.009970883, 0.008069763, 0.007911336, 0.007752908, 0.0074360557, 0.0069607743, 0.0068023484, 0.0066439216], [0.012198055, 0.011171209, 0.010144364, 0.008318861, 0.007862484, 0.0071779205, 0.0067215445, 0.0058087925, 0.0055806045, 0.005352417], [0.015997287, 0.015062556, 0.008285747, 0.0077015385, 0.0072341734, 0.006883648, 0.0061826, 0.0060657584, 0.0060657584, 0.0058320747], [0.023796318, 0.011435344, 0.00929888, 0.009146275, 0.008993671, 0.007772834, 0.0068572066, 0.0065519973, 0.006399392, 0.006399392], [0.008708893, 0.007961113, 0.007483183, 0.0072116423, 0.0068365457, 0.0062701018, 0.0057084076, 0.0056975805, 0.0055235117, 0.005518642], [0.011403062, 0.010993683, 0.010990229, 0.0103753535, 0.009968085, 0.009764451, 0.008949911, 0.008339009, 0.008135374, 0.007942311]]"
25,7,10.0,5.0,35302.125,0.31911396701145467,,"[['function', 'network', 'relaxation', 'neuron', 'xi', 'tree', 'harmony', 'bisubmodular', 'activation', 'impulse'], ['algorithm', 'space', 'sn', 'set', 'function', 'gradient', 'probability', 'theorem', 'bound', 'rule'], ['data', 'network', 'missing', 'parameter', 'variable', 'set', 'ry', 'problem', 'learning', 'artifact'], ['model', 'distribution', 'function', 'algorithm', 'gaussian', 'measurement', 'ft', 'linear', 'process', 'neural'], ['model', 'cache', 'language', 'static', 'gate', 'current', 'weight', 'learning', 'synapse', 'tunneling'], ['feature', 'entropy', 'one', 'eq', 'data', 'mse', 'input', 'normalized', 'rate', 'method'], ['state', 'model', 'value', 'set', 'linear', 'problem', 'algorithm', 'hidden', 'number', 'function']]","[[0.028084248, 0.012109087, 0.012109087, 0.011190974, 0.0091711255, 0.008987504, 0.008987504, 0.008987504, 0.007702145, 0.007702145], [0.011900959, 0.008961891, 0.008652516, 0.008497828, 0.008033765, 0.007879077, 0.007724388, 0.007260325, 0.006641574, 0.0066415737], [0.013440273, 0.009349676, 0.008550084, 0.007870257, 0.0075988844, 0.0063679195, 0.005696723, 0.00569276, 0.005490701, 0.0051532257], [0.023200283, 0.008908238, 0.0070788558, 0.0065071736, 0.006392838, 0.006392837, 0.006049828, 0.0058211554, 0.0057068192, 0.005135136], [0.029105864, 0.015302949, 0.011740539, 0.009257066, 0.008933954, 0.008906697, 0.008884542, 0.008663751, 0.00835479, 0.0077573033], [0.016408853, 0.0074957605, 0.007143928, 0.0067920955, 0.006674818, 0.0059711533, 0.005971153, 0.0058538765, 0.005736598, 0.0055020438], [0.0139677115, 0.007831464, 0.0069786813, 0.006978276, 0.0067873565, 0.0065956335, 0.0062118, 0.006116733, 0.006116407, 0.0059254565]]"
25,7,10.0,10.0,35413.70703125,0.3485945114142823,,"[['data', 'missing', 'variable', 'rate', 'ry', 'input', 'neuron', 'rx', 'model', 'vo'], ['model', 'feature', 'state', 'cache', 'one', 'language', 'number', 'set', 'hidden', 'transition'], ['algorithm', 'estimator', 'set', 'variance', 'sn', 'sample', 'entropy', 'estimate', 'space', 'data'], ['model', 'distribution', 'gradient', 'gaussian', 'process', 'harmony', 'tree', 'network', 'entropy', 'function'], ['function', 'network', 'constraint', 'value', 'parameter', 'linear', 'problem', 'state', 'learning', 'set'], ['model', 'function', 'network', 'prediction', 'neuron', 'neural', 'impulse', 'linear', 'rule', 'measurement'], ['function', 'relaxation', 'algorithm', 'xi', 'vector', 'bisubmodular', 'basis', 'weight', 'gate', 'learning']]","[[0.018004559, 0.014176466, 0.012600192, 0.010348371, 0.009222461, 0.008997279, 0.008546915, 0.008321734, 0.008096551, 0.007195823], [0.019430662, 0.014092262, 0.01086888, 0.0075447843, 0.0063359644, 0.0062352885, 0.005832366, 0.0056309057, 0.005328714, 0.0053287125], [0.012863386, 0.008211658, 0.00767076, 0.0075625796, 0.006372603, 0.0063726027, 0.006264423, 0.0060480633, 0.005831704, 0.005507165], [0.017346883, 0.010300392, 0.007951183, 0.0074291327, 0.0065154643, 0.006385031, 0.006254199, 0.005975124, 0.005471475, 0.0053297947], [0.010295933, 0.010005626, 0.009715317, 0.009570163, 0.008989547, 0.008118623, 0.008118623, 0.0073928535, 0.006957391, 0.006957391], [0.019692382, 0.0134394625, 0.011120105, 0.011095985, 0.010919034, 0.010562473, 0.0078701135, 0.00751311, 0.007340235, 0.006616458], [0.015234278, 0.007975099, 0.007491152, 0.0072491798, 0.006523262, 0.00591833, 0.005797344, 0.0057973433, 0.0053133983, 0.005192412]]"
25,10,0.01,0.01,-79523.8046875,0.3253071445021156,,"[['function', 'one', 'parameter', 'probability', 'let', 'missing', 'show', 'hidden', 'defined', 'large'], ['network', 'used', 'system', 'size', 'equation', 'random', 'paper', 'time', 'note', 'unit'], ['case', 'algorithm', 'following', 'estimate', 'method', 'since', 'approximation', 'output', 'log', 'bound'], ['model', 'value', 'given', 'error', 'first', 'section', 'point', 'current', 'cache', 'basis'], ['state', 'number', 'linear', 'result', 'gradient', 'information', 'process', 'prediction', 'relaxation', 'small'], ['neural', 'using', 'weight', 'algorithm', 'entropy', 'sample', 'ie', 'term', 'see', 'activation'], ['set', 'data', 'learning', 'figure', 'input', 'rule', 'variance', 'language', 'based', 'classification'], ['xi', 'analysis', 'example', 'mean', 'order', 'training', 'also', 'new', 'shown', 'consider'], ['feature', 'vector', 'matrix', 'work', 'estimator', 'constraint', 'approach', 'however', 'convex', 'second'], ['distribution', 'variable', 'problem', 'two', 'neuron', 'use', 'rate', 'space', 'optimal', 'dimension']]","[[0.07559338, 0.035127237, 0.028403033, 0.026342236, 0.021862166, 0.020593284, 0.018054347, 0.01556809, 0.0138866445, 0.012588544], [0.06924299, 0.036073785, 0.026674923, 0.025494445, 0.02050509, 0.019714253, 0.017530961, 0.016009208, 0.015702479, 0.0144475205], [0.03041408, 0.029551389, 0.025906017, 0.023790134, 0.022105932, 0.019914849, 0.019059367, 0.017702177, 0.01697067, 0.016756587], [0.10137966, 0.03166528, 0.024670461, 0.021514717, 0.02057351, 0.017558875, 0.017553268, 0.016086832, 0.01439863, 0.012310525], [0.03733206, 0.031071825, 0.030281758, 0.029445648, 0.023642637, 0.022403313, 0.022212457, 0.02120757, 0.013402742, 0.013240114], [0.03785367, 0.037170034, 0.024865258, 0.02457481, 0.023852874, 0.022810485, 0.021661207, 0.019862715, 0.019011188, 0.016846934], [0.05251424, 0.05243319, 0.042663, 0.027352132, 0.024589967, 0.018329246, 0.017613621, 0.012070952, 0.011960204, 0.011872556], [0.022907127, 0.020997362, 0.018509554, 0.018307054, 0.01817335, 0.018138785, 0.017562091, 0.016655568, 0.016529398, 0.014987723], [0.03657571, 0.032181554, 0.02442412, 0.022100605, 0.02146174, 0.020287886, 0.018861907, 0.01865078, 0.01799099, 0.017491743], [0.040520027, 0.038494967, 0.03767725, 0.029295892, 0.02599734, 0.023549426, 0.020839566, 0.020724006, 0.01828863, 0.0156153]]"
25,10,0.01,0.31,34883.05078125,0.45684943524639976,,"[['function', 'model', 'relaxation', 'distribution', 'xi', 'bisubmodular', 'rate', 'neuron', 'entropy', 'input'], ['feature', 'tree', 'harmony', 'one', 'score', 'method', 'network', 'eq', 'selection', 'mi'], ['weight', 'current', 'learning', 'gate', 'synapse', 'chip', 'tunneling', 'floating', 'voltage', 'electron'], ['algorithm', 'ft', 'set', 'variance', 'estimate', 'xt', 'function', 'convex', 'loss', 'regret'], ['algorithm', 'sn', 'space', 'ksu', 'artifact', 'compression', 'metric', 'nn', 'bayesconsistent', 'independent'], ['model', 'network', 'neuron', 'neural', 'impulse', 'linear', 'measurement', 'circuit', 'function', 'error'], ['model', 'state', 'parameter', 'network', 'cache', 'language', 'number', 'hidden', 'transition', 'set'], ['entropy', 'data', 'mse', 'normalized', 'estimator', 'function', 'corr', 'stream', 'algorithm', 'log'], ['data', 'missing', 'variable', 'process', 'distribution', 'model', 'case', 'region', 'set', 'problem'], ['gradient', 'linear', 'model', 'basis', 'function', 'vector', 'value', 'algorithm', 'problem', 'policy']]","[[0.021479731, 0.017687427, 0.010418841, 0.00804865, 0.007890638, 0.0077326237, 0.007416599, 0.0072585857, 0.006784548, 0.0066265347], [0.030606331, 0.011834273, 0.010940366, 0.010716889, 0.009599505, 0.009152551, 0.009152551, 0.0078116893, 0.0078116893, 0.007141259], [0.02260413, 0.014549784, 0.014240001, 0.013930219, 0.013000871, 0.012071523, 0.012071523, 0.011761741, 0.011142176, 0.0102128275], [0.016325446, 0.013833599, 0.012726111, 0.012726111, 0.011618622, 0.010511135, 0.009957391, 0.009957391, 0.009126775, 0.009126775], [0.013164902, 0.011039917, 0.010827419, 0.0087024355, 0.00806494, 0.007639942, 0.0074274447, 0.0074274447, 0.0072149453, 0.006789949], [0.02896039, 0.016776582, 0.01650583, 0.015964326, 0.011903059, 0.011090805, 0.0100078, 0.0100078, 0.008654042, 0.008654042], [0.024934696, 0.015050072, 0.011418815, 0.0112718595, 0.010546125, 0.008575647, 0.00816545, 0.0076097213, 0.0071681626, 0.0063284887], [0.013466066, 0.012552435, 0.011638803, 0.011410395, 0.01095358, 0.009811539, 0.008669501, 0.008212685, 0.007527461, 0.007527461], [0.01313966, 0.011242716, 0.009671145, 0.0074880435, 0.0066390787, 0.006344489, 0.006330144, 0.0055560786, 0.0055414564, 0.0054042437], [0.011625385, 0.010561563, 0.009028007, 0.008987482, 0.008800775, 0.006854888, 0.0068434435, 0.006723062, 0.006231693, 0.006195803]]"
